,0
207,59.15788433017484
208,59.15791942179134
209,59.170688802827925
210,59.190233674467905
211,59.210604374934924
212,59.22287938055154
213,59.230994994055465
214,59.24086620470935
215,59.253864455051186
216,59.27278340584394
217,59.287376373579136
218,59.2955279519651
219,59.30203692028958
220,59.30483565934053
221,59.30854949457915
222,59.31231489258236
223,59.315648538014344
224,59.32046790881099
225,59.3263469757485
226,59.33066750131649
227,59.33326573473066
228,59.33282242706884
229,59.329327114835664
230,59.3214505158688
231,59.30842659008607
232,59.29228781265267
233,59.27183043084078
234,59.24656984291968
235,59.21336523468079
236,59.17081609059965
237,59.129425830474204
238,59.08720199754319
239,59.05017096601675
240,59.030970804781134
241,59.02909157318274
242,59.002866759078536
243,58.992956191292215
244,59.00071571151333
245,59.01826111233864
246,59.048670849065466
247,59.05097091765208
248,59.03752133687457
249,59.015577409693165
250,58.925124898645414
251,58.69844022378313
252,57.91368722575897
253,55.73772652364022
254,49.27285167991307
255,56.67960105015192
256,56.8197453725392
257,57.376482536359504
258,57.62097391895728
259,57.73936488067181
260,57.85125948255249
261,57.938851998429435
262,57.97286333163904
263,57.98681392161159
264,58.01279460451144
265,58.03237750219152
266,58.11900714335061
267,58.20261697096307
268,58.26859357814401
269,58.32388139719403
270,58.35829804516296
271,58.38207333764732
272,58.41868987210997
273,58.487376706280166
274,58.532800731219645
275,58.57872338727312
276,58.636565474798125
277,58.707699266240475
278,58.766959007699334
279,58.82909307286263
280,58.89024521918849
281,58.92966555510908
282,58.950375941238875
283,58.96844609061678
284,58.98612044672288
285,58.99764266197334
286,59.00088373286802
287,58.99626605928369
288,58.98696028587187
289,58.97504223399708
290,58.95901704098658
291,58.934729208667754
292,58.9091855499235
293,58.89465081833413
294,58.88402266088176
295,58.87693876255796
296,58.87043922577031
297,58.86065435484125
298,58.85219132515832
299,58.853581367061665
300,58.843422588213755
301,58.807263031181634
302,58.74556415533281
303,58.6690086951346
304,58.56968589072631
305,58.41857978676471
306,58.19415356601334
307,57.85104985175565
308,57.34261676561665
309,56.63254586823987
310,55.66942931931396
311,54.459870120841984
312,53.34310121352903
313,54.27319103455984
314,55.30891087574902
315,56.130699601233424
316,56.84373186419799
317,57.44003516918969
318,57.86505752656529
319,58.157032295637364
320,58.37418390455213
321,58.56200230597309
322,58.71912704816235
323,58.84223979328086
324,58.939843991130516
325,59.01475074779912
326,59.07257241496287
327,59.11662103718283
328,59.14587360672894
329,59.16327590703665
330,59.17391278005292
331,59.180242243051566
332,59.18194475811085
333,59.182764596459904
334,59.184937950021705
335,59.186121301941185
336,59.18640386443595
337,59.185794780386125
338,59.18399203099222
339,59.18091429911287
340,59.177454600633396
341,59.17342266266487
342,59.17147456739128
343,59.169426507576546
344,59.166358587068814
345,59.162081418723425
346,59.15574179510535
347,59.14670157628088
348,59.136188488739876
349,59.122433319672005
350,59.11123998348325
351,59.100778089438066
352,59.093907229787575
353,59.09144197638919
354,59.09741395677389
355,59.10269383963135
356,59.109755731937184
357,59.1239731683805
358,59.1403879978422
359,59.16166138384694
360,59.18138484018497
361,59.200335225645915
362,59.22148828564962
363,59.24233111322051
364,59.26013508494353
365,59.27005903067045
366,59.27260235849004
367,59.26737520742596
368,59.23859873491756
369,59.14383370851861
370,58.8157987553055
371,57.4661589965255
372,51.534907789947255
373,56.749217523743084
374,57.86900664975946
375,58.344063600229546
376,58.568298908143134
377,58.651637782112815
378,58.58002807252275
379,58.38371870348703
380,58.01247518504906
381,57.49899779399968
382,57.11408098492341
383,56.84675213956865
384,56.75256886137887
385,57.03250851217693
386,57.5290212698693
387,57.89025552325401
388,58.19486206311768
389,58.45947063956114
390,58.6267399957214
391,58.749888599404265
392,58.85882126858394
393,58.943630686287094
394,59.0023226094276
395,59.03820704989768
396,59.06302728732097
397,59.08321897311241
398,59.0929748969088
399,59.095629376517145
400,59.096442634474265
401,59.10009712574204
402,59.10490419183149
403,59.10736819482301
404,59.11374750986642
405,59.118214206504334
406,59.13002141882366
407,59.146239448345064
408,59.16731539096305
409,59.19041784652772
410,59.20857730984049
411,59.22243046766954
412,59.23457361822966
413,59.24342520540718
414,59.24841059979675
415,59.24748482408744
416,59.244073986574875
417,59.23765356075129
418,59.22703890943721
419,59.21169621176957
420,59.193726345512054
421,59.17427102806695
422,59.15378745315589
423,59.13059198062123
424,59.10662923131192
425,59.085663930717146
426,59.06743684223485
427,59.04699986382044
428,59.02660977153974
429,59.008999587672214
430,58.99134443961663
431,58.971120696974715
432,58.949517440700106
433,58.92840685310356
434,58.90774498211083
435,58.88271336182007
436,58.85165334183741
437,58.80781666290094
438,58.74980448224648
439,58.67402190792086
440,58.57083779713605
441,58.44746236870995
442,58.33129152837225
443,58.2019099549603
444,58.082691268087665
445,58.032441068822315
446,57.98865110698882
447,57.96030479554262
448,57.936110065156214
449,57.90796728346021
450,57.88063015535084
451,57.850943013185805
452,57.79694509647252
453,57.750702067273615
454,57.79542418990846
455,57.87711781242859
456,57.966179756021525
457,58.065178462082535
458,58.10920991544219
459,58.1185523631211
460,58.03646956292257
461,57.92329690173355
462,57.77724617652446
463,57.35859564576304
464,56.65615413610921
465,55.90489748006732
466,54.984518287166665
467,54.376091836671314
468,53.55786519662079
469,53.073757281998525
470,53.53988865210536
471,54.097793449272366
472,54.748864973989654
473,55.26370063722978
474,55.33403681728288
475,55.26373749412286
476,54.99760355410867
477,54.81218343578867
478,54.887748614542694
479,54.96316439086326
480,55.05090912645257
481,54.973446468506296
482,54.925713058849226
483,55.03335075175382
484,55.173758123261216
485,55.23945876941213
486,55.37682617350239
487,55.566113073374616
488,55.803981438229755
489,56.1067945688556
490,56.41362518419491
491,56.748561222444074
492,57.02146170035376
493,57.26210795344828
494,57.455333191721685
495,57.56590924330448
496,57.62594970007357
497,57.67618251425752
498,57.70568110928725
499,57.69125894371999
500,57.626271869588145
501,57.533973052794515
502,57.41998825085925
503,57.26804018952522
504,57.105330153918985
505,56.920753708843485
506,56.74373345427998
507,56.63700010872305
508,56.62397534268952
509,56.714221283278896
510,56.88853646394082
511,57.0722889509253
512,57.22612179749721
513,57.35279582126537
514,57.48430172810026
515,57.58178405196555
516,57.6815752117789
517,57.78548443066086
518,57.9028868150052
519,57.98942731613816
520,58.045269889381046
521,58.08169100370259
522,58.12536107844341
523,58.129644409989616
524,58.091330368320634
525,58.022309555564966
526,57.90398067186156
527,57.79614898180574
528,57.66634469493806
529,57.48148049873225
530,57.22130628107042
531,56.8130463465989
532,56.174140044651175
533,55.29833402179863
534,54.455274522431296
535,53.576397499067525
536,53.1941985499331
537,54.606492622047284
538,55.17784020555849
539,55.74320885544932
540,56.09666240707323
541,56.283818617363885
542,56.18872538550656
543,56.167008589210276
544,56.20081961429561
545,56.323309484138825
546,56.56694627657114
547,56.7983147041155
548,57.064079479601034
549,57.331066903920274
550,57.65004167937081
551,57.926487468609174
552,58.1670709588391
553,58.37226027840978
554,58.49413731824383
555,58.59568717197283
556,58.66065094481215
557,58.68023235771361
558,58.697407814730774
559,58.71982146752204
560,58.74017742752716
561,58.75059989135615
562,58.74749787455681
563,58.749438064883385
564,58.75009374951898
565,58.749186763137054
566,58.74566529296001
567,58.7505592643571
568,58.765236991090745
569,58.7684248607644
570,58.75926382976986
571,58.72069213047284
572,58.67174043424124
573,58.62560954571211
574,58.55285732078625
575,58.45553616191904
576,58.24101087650053
577,57.849607335051
578,57.357457669047996
579,56.85652589362726
580,56.45117687979084
581,55.97197055058049
582,55.465232022425106
583,55.13949967595224
584,54.84668079678418
585,54.44841721818587
586,54.1356431031089
587,53.99374086922727
588,53.89854053921272
589,53.283567615742086
590,51.99103716985713
591,51.83616586724098
592,54.24287078443263
593,55.520877603037334
594,56.4007035727111
595,56.89521185132847
596,57.262569789205166
597,57.592982156224075
598,57.79565766504363
599,57.936377202265554
600,58.08519039095914
