Pm,gx,gy,gz,wx,wy,wz
0.716596565375933,0.627015395007351,-0.807862160781852,-0.225482096269995,0.0983932390622728,-0.0474735604139056,-0.955792249557807
0.72161025044694,0.621780958238635,-0.816506363379066,-0.22888940744151,0.109260574347474,-0.0155820219591184,-0.955586428686284
0.737436981366751,0.609905355640627,-0.824336268493645,-0.238837629261504,0.120147843601404,0.0162192050132088,-0.955174786943238
0.752751731112536,0.592578419722713,-0.830722574381727,-0.247774253021445,0.131044249257667,0.0477588007618113,-0.954554751567776
0.760588269373209,0.5730980109037,-0.835614683918178,-0.250469325159823,0.141940654913931,0.0789191584970908,-0.953721177038109
0.760458374474115,0.542290437908973,-0.83870585203187,-0.243937664368918,0.152830415913952,0.109527027620042,-0.952671490593343
0.760060859511904,0.507053011066372,-0.839485363990975,-0.236116909790764,0.163701904109305,0.139331572157031,-0.951397973950796
0.752414281809948,0.473908119522394,-0.838762773797646,-0.223357572164656,0.174546813679686,0.168298826565092,-0.949898054349574
0.740406647173595,0.441358144233108,-0.837268577446015,-0.208369439311474,0.185360161132914,0.196435812145095,-0.948174304550571
0.726923165716473,0.408350620504884,-0.836413169799208,-0.193601200799692,0.196142777051018,0.223722342657036,-0.946231870075575
0.71213331048549,0.378580019592989,-0.836579191616056,-0.179912252487476,0.206905459000394,0.250165439401785,-0.944068178163692
0.685146528425707,0.352724917850432,-0.837440923903505,-0.161512183533992,0.217653190473224,0.275852868640237,-0.941698665380286
0.634520009692494,0.327457502477527,-0.838432311324111,-0.134412623532899,0.22839261612575,0.300826758177621,-0.939123331725358
0.564167528677271,0.307849021409239,-0.839382588580545,-0.1043262004318,0.239122905375942,0.325145033746127,-0.936344749959801
0.48627098803351,0.29493747956912,-0.840927382057311,-0.0766943531721755,0.24984239705974,0.348952509676231,-0.933373211127191
0.377077140377819,0.285888762021621,-0.843493604997731,-0.043572042725933,0.260552752341203,0.372359771456657,-0.930221579031999
0.408700240539783,0.275632653672498,-0.847079676241646,-0.0016200284643344,0.271257293548454,0.395363308436971,-0.926894999196012
0.542840396533502,0.270707036279047,-0.852390793220618,0.0407662245655196,0.281959343009614,0.417985062182396,-0.92339861714102
0.6555847542371,0.266249295731734,-0.859398495051759,0.0863423750691112,0.292666375962956,0.440287346738167,-0.919740151149703
0.736208031374499,0.252279092153664,-0.866796743442533,0.129348326511564,0.303385037064723,0.462128858424245,-0.915922173982956
0.790681259909688,0.23624837133929,-0.873349071147464,0.168093877645407,0.314111173404763,0.48331826679188,-0.91195240392346
0.831360279725312,0.226559292545421,-0.87888313170906,0.206933609147268,0.324835648580743,0.503901210296738,-0.907825695449429
0.862708037235071,0.218436000282998,-0.883055813372504,0.246281662367585,0.335550987354389,0.523934737008399,-0.90354719408265
0.888601245969178,0.206437902775604,-0.885253625995538,0.288228925565976,0.346245561577276,0.54334863391815,-0.899109181540441
0.90911027063616,0.191296044684821,-0.885424391292867,0.33124664955443,0.356905251354887,0.562028804886826,-0.894521948866377
0.923950043806074,0.17222009629174,-0.884156300844181,0.370591759638247,0.367518428538799,0.579867297413528,-0.889788068821354
0.93304590246713,0.14986167680658,-0.882412281187198,0.399642198691145,0.378077617890737,0.596764057960839,-0.884915259688053
0.938563251480806,0.125115432860964,-0.880911760194926,0.42001290775579603,0.388582819410702,0.612632197930472,-0.879908666988262
0.943175523918084,0.0998260179807242,-0.87974802631683,0.440051462843953,0.399036524844785,0.627446265106768,-0.874781154526451
0.946326299523335,0.0717854252747485,-0.878794586740075,0.456259736000656,0.409438734192986,0.641156232721018,-0.869535295063515
0.947298575526488,0.0454834133526683,-0.878204814000224,0.46329803671773,0.419792769783426,0.653744547521042,-0.864173661360347
0.947791833714461,0.0188939618582251,-0.878010331300488,0.46929362621746,0.430101953944226,0.66523753938511,-0.858709117221418
0.947605052018253,-0.00867534562723649,-0.877467993365452,0.472753913845986,0.440366286675388,0.675520234511449,-0.85314938092941
0.947183941495567,-0.0315816871143307,-0.876890869906886,0.474990697586418,0.450584106812849,0.684711995014877,-0.847512461810581
0.945508986519662,-0.05008399577155,-0.876452888542439,0.470298497108368,0.460756244938641,0.692959390551085,-0.8418112236694
0.944797825406606,-0.0592793767012824,-0.876615748038966,0.469058175297415,0.470879378724641,0.700367740633146,-0.836037948223187
0.945484939884708,-0.0606416936108989,-0.87780794279995,0.47359901446972,0.480954338752881,0.707135397010681,-0.830187489950153
0.946918628217633,-0.0602089333492391,-0.880040540946514,0.482323311953549,0.490985277933512,0.713389620761987,-0.824239266763145
0.949315630237348,-0.0621269185661898,-0.88321551054871,0.498094319115882,0.500979671504807,0.719127778899235,-0.818180414857694
0.951808476368299,-0.0617396032962079,-0.886482187440212,0.514945877821995,0.510940011212858,0.724343727784165,-0.8120109342338
0.954711335619707,-0.0509567461799094,-0.889465836662993,0.532802307419017,0.520865466475633,0.729184914735078,-0.805733397652356
0.957745392550907,-0.0296575048530603,-0.892131672693522,0.550730213188195,0.530756037293133,0.733896207619867,-0.79935295063515
0.96110250320348,-0.00353696304547535,-0.893899409752912,0.572635557713856,0.540608401337237,0.73864611765945,-0.792877311464866
0.964181016677233,0.021798619814946,-0.894321579515754,0.595491114881129,0.550415913951702,0.743466240707747,-0.786316771185078
0.966724941900128,0.0461857450422354,-0.893412412423492,0.616336930266585,0.560166116406072,0.74832410324823,-0.779686766361151
0.96885808475082,0.0695119362819903,-0.892205987221064,0.636131625473267,0.569849041715983,0.753195130727846,-0.772995015275768
0.969942961554557,0.0883324631650269,-0.891107080909547,0.646647031741727,0.579466351045495,0.758002088837009,-0.766251808972504
0.970499993913405,0.10412611604895,-0.889740958530912,0.651776498214147,0.589013891484458,0.76262122714786,-0.759464865734041
0.9706889921799,0.114574353428799,-0.887933692467511,0.652600576434306,0.59848917128678,0.766964779399503,-0.752636758321274
0.970347664606849,0.113482806042325,-0.885555627586185,0.646537715243135,0.607889698706369,0.770802797988398,-0.745767486734202
0.969847716935853,0.11134797591622,-0.883204442427587,0.638708972151622,0.617211320833074,0.773951851429274,-0.738854478211931
0.969818708481632,0.105233765422249,-0.881332348797607,0.636989339539147,0.626457359995017,0.776360157628205,-0.731892587232674
0.9696615240616,0.0980589307929585,-0.879406495722171,0.633844387964254,0.635627816192197,0.777912742783419,-0.724884386557325
0.969240162295278,0.0931284590481236,-0.877488548447538,0.627693232678065,0.644722689424615,0.778643835736667,-0.717829876185882
0.968203700818929,0.087812944282891,-0.87472151816674,0.614306166081193,0.653738657364148,0.7784998990688,-0.710739347161923
0.966708483016943,0.0938446308033385,-0.871097499078974,0.595655089629018,0.662664922444403,0.777584496967676,-0.703625663289918
0.964491993243207,0.107930925678331,-0.867168316080241,0.571117740175705,0.671503976411471,0.776154784577713,-0.696499115613443
0.961594762237231,0.124827580152313,-0.863125289549954,0.543389189859634,0.680247513445047,0.774291506858933,-0.689375140697861
0.958275009281973,0.13933548060919,-0.859317855883576,0.515980180077909,0.688893041799041,0.771979743546986,-0.682258884064962
0.95439201369085,0.156478364310809,-0.856043273191271,0.488831848100521,0.697442222637513,0.769213351003607,-0.675158063997427
0.94934721612144,0.180541693972393,-0.853431196606198,0.460043768644244,0.705892564214373,0.766116079656659,-0.668077826017045
0.941364742171178,0.205662549247137,-0.851094241889044,0.422892977045638,0.714254864096015,0.762822211885307,-0.661013024602026
0.930117090427325,0.226379578260149,-0.848278195643271,0.380682933802553,0.722517494134014,0.759286109233889,-0.653966232513266
0.913318618003367,0.241996129945822,-0.845115875322359,0.331842004023688,0.730692913058826,0.755459500258911,-0.646929731468082
0.89015283741043,0.256766785081855,-0.841491856234594,0.282205586493526,0.738771153886086,0.75127919325253,-0.63990094870558
0.859493080036835,0.274613239881905,-0.837668610966611,0.235492544404572,0.746749724869702,0.746818911873898,-0.63286702042129
0.812865937020425,0.292625982037867,-0.834103094804782,0.185498325565555,0.754627795427646,0.742162911733472,-0.625825373854317
0.744784724651659,0.307552596122613,-0.830964491886277,0.134887729853705,0.762409518470068,0.737327868420822,-0.618765717961087
0.641331651444422,0.308719706136159,-0.827870161452264,0.0804964650828388,0.77009738574306,0.732170722930691,-0.611690625502492
0.496438309610362,0.30029585722423,-0.824587672959157,0.0260341445878873,0.77769056666459,0.726422910504744,-0.604600096478534
0.349375797170467,0.294913724232561,-0.821241938059632,-0.0169858918649604,0.78518906123466,0.720064244902975,-0.597501849171893
0.382996622774336,0.289871395837755,-0.817826632113047,-0.0454118814420527,0.792595361199361,0.713166694459316,-0.590403601865252
0.448515446908263,0.291082918002259,-0.814325943517797,-0.0639646150903017,0.7999069748126,0.705802227507702,-0.583323363884869
0.506618570719412,0.294864147878003,-0.811048198505171,-0.0818595577306736,0.8071272244025,0.698120046691651,-0.576281717317897
0.555449757734155,0.29794511174562,-0.807462127261257,-0.098106091661884,0.814256940551091,0.690111375385075,-0.569304389773276
0.587181399996445,0.303062837512982,-0.803189832507704,-0.109623846132824,0.821291139766191,0.681814830742766,-0.562414536099051
0.616406430110735,0.306388584631227,-0.798215502642909,-0.120683312205818,0.828219024481405,0.673241822378641,-0.555625020099694
0.650648472576596,0.303793055901988,-0.793007161074367,-0.133969050817456,0.835046408770947,0.66429317441789,-0.548948705579675
0.679136071582218,0.299452026356029,-0.788032831209572,-0.145658348101572,0.841757511576237,0.654886386575273,-0.542390738060782
0.705203735553604,0.291767691399587,-0.783240334763229,-0.156813255886799,0.848360638717581,0.644933692589895,-0.535945972021225
0.730852100090586,0.281920587975565,-0.778373523789345,-0.168553847835638,0.854847484374676,0.634381555042611,-0.529609261939219
0.768797576553182,0.269453167645025,-0.773739143359048,-0.189224336375275,0.861226354367823,0.623181702489929,-0.523362598488503
0.810428729228836,0.252031210380876,-0.769601247219135,-0.216987783881282,0.867497248697025,0.611249879321391,-0.517200836147291
0.849283842485301,0.228843936217954,-0.765749541068263,-0.250284328008358,0.873660167362279,0.598421084966517,-0.511111111111111
0.879841383471851,0.205486553188457,-0.761341266540912,-0.285058747106792,0.879723416183891,0.584620718103547,-0.505093423379965
0.901310209265005,0.184157875901089,-0.755951091553917,-0.316764736179346,0.88568699516186,0.56987335328553,-0.499140054671169
0.916129219428157,0.164914090891016,-0.749567947986155,-0.34377263850085,0.891534292655578,0.55420970870378,-0.493256150506512
0.925959054840422,0.148414563673856,-0.742076411145914,-0.364254345856379,0.897265308665047,0.537692098403532,-0.487441710885995
0.934012282490322,0.128510690159662,-0.733697843455657,-0.383250610175264,0.902880043190266,0.520289804193472,-0.481696735809616
0.941323018266919,0.110418770434108,-0.72545683669936,-0.404027472076992,0.908370190410931,0.50196245359359,-0.476016079755588
0.946095796584478,0.0991071608396377,-0.717195274860977,-0.418500976490646,0.913744056147345,0.482799568189996,-0.470399742723911
0.949400458430776,0.0956505528021743,-0.708408767849322,-0.427901774921534,0.918985028758903,0.46298545713057,-0.464855442997266
0.952628842127637,0.0976640757857208,-0.699102059144877,-0.437451411969736,0.924101414065907,0.442684243323182,-0.459390898858337
0.95659335512252,0.105307159083808,-0.689757402596581,-0.45193332534482,0.929093212068357,0.42206356032614,-0.454008683068017
0.959629556840113,0.112013362893235,-0.680026942969134,-0.462898611049796,0.93395211694595,0.401226972327298,-0.448703650104518
0.962067850120608,0.122013719223283,-0.668659982575615,-0.470458267375542,0.938686434518989,0.380228016745803,-0.443478372728734
0.964841165631979,0.13511808209741,-0.655787757709342,-0.480662542071085,0.943271247326564,0.359216773887782,-0.438314841614408
0.967573909661631,0.150003692405574,-0.642308367341453,-0.492300544690477,0.947698249548371,0.33828101001413,-0.433197620196173
0.969908532446169,0.172032945553285,-0.628354628925428,-0.503875480099142,0.951975747004714,0.317580459719675,-0.428108699147773
0.971370847032575,0.196657107725803,-0.613819023570354,-0.51086753152835,0.956087128054985,0.297295921501856,-0.423030069142949
0.972287057873202,0.22120711193463,-0.598152888700555,-0.514554861115491,0.960024086878881,0.27750638499548,-0.417954011899019
0.972878611495439,0.247930832722666,-0.581351480835548,-0.517645154441088,0.963803235117008,0.258257488656211,-0.412883100176877
0.973491434491915,0.269964423801401,-0.563969787191654,-0.520869991149568,0.967407961128761,0.23959750392754,-0.407812188454736
0.974311288063458,0.286199647078326,-0.546164342624757,-0.524611978986005,0.970838264914139,0.221436909223357,-0.402743849493488
0.974994061555984,0.29105812982498,-0.527724852833518,-0.52072283432454,0.974094146473141,0.20361772527405,-0.397670365010452
0.975318813839535,0.288625789929493,-0.507637794155083,-0.507424061822684,0.977183911626072,0.185960031244789,-0.392589162244734
0.9754214968219,0.284358092074652,-0.485830433222072,-0.489306954421327,0.980082642912021,0.168405901403383,-0.387489950152758
0.975417160686589,0.278063960727265,-0.462973181942518,-0.46801546408007,0.982790340330987,0.150943048473306,-0.382362437690947
0.975793571183509,0.265650248114162,-0.439979950889165,-0.446081949533618,0.985290392242364,0.133520568023241,-0.377193761054832
0.976897101129508,0.247128315483264,-0.417612859259353,-0.426980152748784,0.987599410286759,0.116015587287935,-0.371971056439942
0.978638203025052,0.222783226873276,-0.395761225841849,-0.41044855502509,0.989709088643867,0.098344201721974,-0.366678887280913
0.98114597438596,0.189622429582211,-0.374763418910992,-0.398640270936737,0.99161942731369,0.0803636156188838,-0.361294098729699
0.98317060617801,0.152420229838045,-0.354864518291651,-0.386150860972539,0.993347037936834,0.0619434960812366,-0.355801254220936
0.984316965888281,0.114349431705215,-0.335370394673388,-0.372447196977819,0.9948919205133,0.0430619893100694,-0.350182344428365
0.984569291131383,0.0711868940775364,-0.315365556323297,-0.361031190940185,0.996245769222783,0.0236209726257033,-0.344416787264834
0.984138495603114,0.0323835846493017,-0.294393047955006,-0.354994817977519,0.997408584065284,0.00363650725388154,-0.338502009969448
0.983722763052277,0.00409366419352963,-0.271847285227063,-0.351932274224641,0.998355447579892,-0.0167582653876196,-0.332425148737739
0.984769695276849,-0.00939833413120284,-0.247943305921287,-0.3555662069067,0.99909466558691,-0.037239751094884,-0.3261887763306
0.986874398124169,-0.00690608947395877,-0.223062169636349,-0.356137595835882,0.999617932266036,-0.0574921668612151,-0.3198057565525
0.98976019220949,0.00643098274278087,-0.196555600706462,-0.355420731873958,0.999925247617268,-0.0771974477571331,-0.313278662164335
0.99268209359427,0.0233887813873839,-0.169168483683218,-0.355765078844525,1.0,-0.096202353891117,-0.306615211448786
0.995377148168603,0.0437542314193247,-0.140967701641402,-0.356579907207111,0.999842189414232,-0.114412097701402,-0.299820549927641
0.99759543738999,0.0667341111656796,-0.112881711827236,-0.360160022536017,0.999426898399053,-0.13169941810969,-0.292886959318218
0.999048335675395,0.0898912263795784,-0.0854909581356225,-0.365378623999596,0.998787350235678,-0.148123118510782,-0.2858221579032
0.999732622450044,0.106938148849906,-0.0592177684454192,-0.36896084156886,0.997931850744409,-0.163723571384688,-0.278616111915099
0.999938862432207,0.123938717428722,-0.0336589943505147,-0.364818166720274,0.996860399925248,-0.178547292849683,-0.271258015758161
0.99970921507978,0.140191602281958,-0.00823133005611543,-0.360329883556907,0.995572997778193,-0.19256532003967,-0.263744010291044
0.999351317067489,0.146003190444984,0.0164889706173008,-0.354698402087104,0.994061338482942,-0.205881217142506,-0.256067920887603
0.998963653959915,0.143453623127783,0.0398615219931473,-0.344655579451021,0.992342033680101,-0.218723176436514,-0.248218684675993
0.998122237088182,0.145598730019051,0.0620916851530642,-0.328093709466178,0.990423389189975,-0.231106118186047,-0.240184981508281
0.99695035238273,0.144530256294261,0.0834259629660668,-0.308554646686974,0.988297099192259,-0.242979137959785,-0.2319611513105
0.995320927797654,0.136688206559881,0.103073459119895,-0.282553717496736,0.985979775327561,-0.254484417100378,-0.223539218523878
0.992070028208908,0.127556138766282,0.121270082710488,-0.245257030417316,0.983488029236487,-0.265719376157418,-0.214913780350539
0.985392006358222,0.117571781138986,0.139168341378803,-0.20479815339207,0.980805249278432,-0.276705956696127,-0.206086637723107
0.972626461831864,0.108154453066943,0.157138859066452,-0.169269030005277,0.977956352914305,-0.28744942469216,-0.197064479819907
0.946848345963579,0.0987038365384965,0.175036010922654,-0.13627310624933,0.974924728503499,-0.297933104555946,-0.187856311304068
0.884835311480688,0.0936450859762437,0.193307897736886,-0.10145790368796,0.971710376046014,-0.308099948217906,-0.178468306801737
0.73928769339058,0.0963231386790071,0.211896016583208,-0.0679827111752994,0.968313295541851,-0.317782322119731,-0.168916160154366
0.484004774331372,0.105725975995749,0.230425632503593,-0.0391339610623039,0.964733486991009,-0.326807326727459,-0.159209390577263
0.460905094095548,0.116090202111436,0.248387611926375,-0.0156213276488754,0.960979256213792,-0.335096850068896,-0.149361890979257
0.619112315322821,0.122971048958199,0.264868044278809,0.00375014452902467,0.957058909030503,-0.342659668770131,-0.139371345875543
0.713805324261781,0.130076786543325,0.280115171706088,0.0214592491217891,0.952972445441143,-0.349531766998131,-0.129236726161762
0.768381565597236,0.139674665501622,0.294615991537631,0.0368829661770549,0.948728171266015,-0.355631522130263,-0.118954429972664
0.795978697019257,0.145364378459694,0.308696222766493,0.0482523024787516,0.944342698145726,-0.361012471585673,-0.10853243286702
0.805424263538144,0.149328317858797,0.321350247530623,0.0546115795603377,0.939807720259972,-0.365711477193937,-0.0979673902556681
0.826882313986544,0.149964237890072,0.332845281897139,0.0658148388737878,0.935131543429058,-0.369755746495932,-0.0872593021386076
0.850737794247875,0.143332987331692,0.343845413133433,0.0796480008745322,0.930322473473286,-0.373256742642993,-0.0764104840006432
0.87440463613224,0.123763547642619,0.354173551301532,0.09610265660114,0.925372204572354,-0.37641369504735,-0.0654211931178647
0.894188489215851,0.0928272826941858,0.363462867244212,0.115035012813155,0.920305654187172,-0.379529397309086,-0.0543058369512783
0.90743597044579,0.0582938400863042,0.372519752643305,0.134941547206858,0.915106210677132,-0.382750419083896,-0.043066730985689
0.915811414661633,0.0204641896047679,0.381769539581973,0.156020711272002,0.909773874042235,-0.386135563766577,-0.0316951278340569
0.926053817342962,-0.0184893981482199,0.391235945462624,0.186466197026171,0.904308644282481,-0.389740124101493,-0.0202206142466636
0.93361550476812,-0.0577373455063941,0.400681796261189,0.21968285601966,0.898727133038477,-0.393525482933851,-0.00864319022350857
0.934924679083959,-0.0968551549338542,0.410459690693449,0.244146627060458,0.893004422849312,-0.397504805202784,0.00307161923138777
0.93084559996184,-0.135921322325317,0.419809090722227,0.256948009493717,0.887165431175897,-0.401633330115237,0.014883936324168
0.924540868918776,-0.174134363282099,0.428526026686821,0.264388679015227,0.881210158018231,-0.405901403382512,0.026797620196173
0.91800767786772,-0.206491197356754,0.436700624716379,0.268656647389123,0.875138603376316,-0.410219503418496,0.0388149863322078
0.909368932263124,-0.231999264617407,0.444494163147268,0.26551463895073,0.868950767250151,-0.41443842757967,0.0509288310017688
0.898173746786494,-0.249082450125413,0.451924034741251,0.25465404481556,0.862663261280342,-0.418376499705983,0.0631368387200515
0.882931634582578,-0.261251379487886,0.45881789304084,0.237248755999269,0.856259473826284,-0.421876618190435,0.0754413249718604
0.861866647524812,-0.271511619199889,0.464513231938803,0.214694660099268,0.849756016528583,-0.424862426386049,0.0878407461006594
0.836499848527735,-0.27901520703034,0.469587174893706,0.191178579011653,0.843161195207542,-0.427287408174549,0.100329184756392
0.807519014615404,-0.280783430342898,0.474580478680427,0.167513238858652,0.836483315683465,-0.429055020668954,0.112899694484644
0.773698493974551,-0.279648338391671,0.479515279541211,0.144239335860226,0.829722377956353,-0.430059944356191,0.12554198424184
0.746193955047309,-0.277540310482249,0.48374330181027,0.128138276961758,0.822878382026205,-0.430291647284951,0.13824679208876
0.727362435624627,-0.271464108526772,0.48807568064992,0.117466043562625,0.815961294877385,-0.429710634637832,0.151007686123171
0.702019864662349,-0.266190423810697,0.492060204254269,0.104897589360982,0.808964471853652,-0.428309007451356,0.1638166907863
0.672833174908701,-0.261425929569559,0.495164021649245,0.0920642528742881,0.801895388193276,-0.426130648855967,0.176664544138929
0.629742790473939,-0.264861157804119,0.497674903984049,0.0770546771694598,0.794757366224382,-0.423294920966482,0.189545328831002
0.557413822349365,-0.275834057612888,0.499305080109479,0.0563160760422383,0.787553728275089,-0.420015973459483,0.202459044862518
0.45333724683611,-0.291325635571448,0.499954936935427,0.0316374560368986,0.78029028841961,-0.416447397291533,0.215412124135713
0.338236735059521,-0.306378256224027,0.500075105107622,0.00850482359050031,0.772969538404037,-0.412651506507868,0.228412542209358
0.226216899004024,-0.322992532045174,0.499972329697192,-0.0113069838526917,0.765592308810399,-0.408639710722404,0.241467760090047
0.168141198581079,-0.341973045955731,0.499888528208688,-0.0333253868647817,0.758156938474636,-0.404488366582118,0.254578549606046
0.305345044674121,-0.364921733912344,0.499882203568046,-0.0610940058820684,0.750663427396748,-0.40028962866095,0.267745939861714
0.44474526746941,-0.385074522040046,0.500212666041581,-0.0940491882198858,0.743110944994705,-0.396113709967614,0.280962212574369
0.572413543619289,-0.399768746962803,0.500783464859506,-0.132846034018453,0.735496999522415,-0.391886009180351,0.294219649461328
0.680479957291764,-0.407966403757061,0.501502892732513,-0.178149313723635,0.727820760397849,-0.387509983412177,0.307492522913652
0.76905876904749,-0.408348554823444,0.502056298788673,-0.231639558277256,0.720080566456945,-0.382856616259577,0.320765396365975
0.841130294901271,-0.39961691937697,0.501882371171023,-0.297204650996567,0.712282231773916,-0.377745109225112,0.334015114970252
0.890970617009424,-0.387235224826186,0.500291724049604,-0.369406936972732,0.704434062169065,-0.372041179929611,0.347221096639331
0.922742260362481,-0.370027065591066,0.497766611273356,-0.43996989591808,0.696548516372848,-0.365674615364362,0.360378195851423
0.943821274381457,-0.346475198654002,0.495236755016626,-0.506906910694727,0.688628916713387,-0.358515521463239,0.373473548802058
0.956941642823282,-0.324120394111362,0.493176503327552,-0.56552157634391,0.680676093772711,-0.350507727819272,0.386507155491237
0.964092364536288,-0.306901906469043,0.49129966621709,-0.606212540704629,0.672691708714882,-0.341763575246404,0.399481588679852
0.969432880713658,-0.286392788292957,0.490082172893539,-0.639356462181747,0.664672439211778,-0.33231202661073,0.412399421128799
0.973334149186408,-0.27041577519602,0.488278069150458,-0.669174639413223,0.656616624099337,-0.322175023477475,0.425276089403441
0.97634183426647,-0.256309236642917,0.484914941489168,-0.694847198659612,0.648534230361926,-0.311464028997973,0.438127030069143
0.978937786322739,-0.241253517468177,0.480111376921702,-0.717845708171198,0.640434394401877,-0.300206250713101,0.450965106930375
0.981289735217525,-0.224281878757926,0.474128266874537,-0.73891856551527,0.632326252621525,-0.288379747057636,0.463798038269818
0.983468328914729,-0.204459599660609,0.467591750771211,-0.758246563362576,0.62421312734899,-0.275934491262869,0.476628396848368
0.985716164969554,-0.178432013517819,0.460683662030178,-0.77815057506785,0.616097510330364,-0.262859073714882,0.489456182666024
0.987512084539925,-0.152533532465024,0.4538973226215,-0.793118526413599,0.607982723893769,-0.249058706851912,0.502278822961891
0.988718037494182,-0.129216120371389,0.447825667605349,-0.798420376595338,0.599867106875143,-0.234608869658326,0.515086026692394
0.989541388105501,-0.110893525999441,0.442814971056863,-0.800413300454294,0.591744014618244,-0.219616636972415,0.527875221096639
0.990105836516801,-0.0968675490224937,0.437892819477363,-0.799551381907699,0.58361095537698,-0.204215413510738,0.540646406174626
0.990406725505346,-0.0865288134157747,0.432708195311228,-0.793021823357152,0.575468759733383,-0.188537726327245,0.553394436404567
0.990738968535401,-0.0744053290449787,0.427210501433322,-0.785533643203562,0.567321580597604,-0.172621314914121,0.566119311786461
0.991276133246078,-0.0574688069192065,0.421195768182947,-0.781102120529849,0.559171909715734,-0.156451259007012,0.578805595754945
0.992142822899306,-0.0300169334236036,0.41462288539593,-0.781594044773515,0.551024730579954,-0.139890643238926,0.591442997266442
0.992889417125235,0.000206051723630418,0.408141709898221,-0.779483395454536,0.542882534936357,-0.122817472507219,0.604013506994694
0.993470117798508,0.0361427117336386,0.402631366739031,-0.772983268268994,0.53474116987479,-0.105219459535365,0.616499115613443
0.993803198954046,0.0727132260934813,0.398393857509009,-0.764868620488855,0.526590668410889,-0.0870413115790027,0.628889532079112
0.993858553067985,0.106486415304221,0.394047248227915,-0.752482220302176,0.518426047052472,-0.0683700050026768,0.641184756391703
0.99365136534439,0.134215585876316,0.389570983813663,-0.734478633880126,0.5102489669636,-0.0493489498766884,0.653384788551214
0.993324775781135,0.160461411263231,0.385211725251286,-0.718034909803378,0.502056936398181,-0.0300841678441972,0.665499919601222
0.992994052823571,0.17713373273284,0.380873021770994,-0.703003891246902,0.493849124774186,-0.0107009013594993,0.677530149541727
